state,county,rep2008,dem2008,other2008,turnout2008,rep2012,dem2012,other2012,turnout2012,pop,dem_margin08,dem_margin12,winner08,winner12,pop_decile
nebraska,wheeler,334,96,0,430,345,93,8,446,751,-0.5534883720930233,-0.5753424657534246,Rep (McCain),Rep (Romney),1
nebraska,phelps,3340,1043,0,4383,3372,875,89,4336,9234,-0.5240702715035364,-0.5879444313633153,Rep (McCain),Rep (Romney),2
nebraska,dodge,8482,6587,0,15069,8937,5588,234,14759,36621,-0.12575486097285818,-0.23056798623063685,Rep (McCain),Rep (Romney),7
nebraska,nemaha,2090,1207,0,3297,1979,1089,58,3126,7249,-0.2678192296026691,-0.2900912646675359,Rep (McCain),Rep (Romney),2
nebraska,jefferson,2091,1504,0,3595,2156,1185,75,3416,7708,-0.16328233657858135,-0.290631547440886,Rep (McCain),Rep (Romney),2
nebraska,saline,2373,2597,0,4970,2518,2232,82,4832,14098,0.04507042253521127,-0.06021052631578947,Dem (Obama),Rep (Romney),4
nebraska,hamilton,3362,1322,0,4684,3582,1136,106,4824,9160,-0.43552519214346713,-0.5184400169563375,Rep (McCain),Rep (Romney),2
nebraska,cass,7076,4709,0,11785,7453,4298,201,11952,25246,-0.20084853627492574,-0.2684877882733384,Rep (McCain),Rep (Romney),5
nebraska,frontier,1030,348,0,1378,1005,381,36,1422,2808,-0.4949201741654572,-0.45021645021645024,Rep (McCain),Rep (Romney),1
nebraska,garfield,800,212,0,1012,762,147,19,928,2081,-0.5810276679841897,-0.6765676567656765,Rep (McCain),Rep (Romney),1
