state_name,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Texas,Brazoria County,95867,63976,161950,31891,0.591954306884841,0.3950355047854276,0.19691880209941337
Texas,Brazos County,56671,33844,91847,22827,0.6170152536283167,0.36848236741537554,0.24853288621294112
Texas,Brewster County,2545,1969,4576,576,0.5561625874125874,0.4302884615384616,0.12587412587412583
Texas,Briscoe County,666,72,744,594,0.8951612903225806,0.0967741935483871,0.7983870967741935
Texas,Brooks County,1077,1308,2402,-231,0.448376353039134,0.5445462114904246,-0.09616985845129056
Texas,Brown County,14593,2132,16853,12461,0.8658992464249688,0.12650566664688778,0.7393935797780811
Texas,Burleson County,7590,1705,9365,5885,0.810464495461826,0.18206086492258408,0.6284036305392419
Texas,Burnet County,21795,6114,28147,15681,0.7743276370483533,0.2172167548939496,0.5571108821544036
Texas,Caldwell County,8880,6618,15686,2262,0.5661099069233712,0.4219048833354584,0.14420502358791276
Texas,Calhoun County,5939,1853,7832,4086,0.7582992849846782,0.23659346271705825,0.5217058222676201
Texas,Callahan County,6180,761,6985,5419,0.8847530422333572,0.1089477451682176,0.7758052970651396
Texas,Cameron County,60991,54258,116122,6733,0.5252320834983897,0.46724996124765333,0.05798212225073634
Texas,Camp County,4011,1201,5242,2810,0.7651659671880962,0.22911102632582983,0.5360549408622663
Texas,Carson County,2866,290,3172,2576,0.903530895334174,0.0914249684741488,0.8121059268600253
Texas,Cass County,11693,2406,14140,9287,0.826944837340877,0.17015558698727015,0.6567892503536068
Texas,Castro County,1594,418,2021,1176,0.7887184562097971,0.20682830282038597,0.5818901533894112
Texas,Chambers County,20567,4192,24971,16375,0.8236354170838173,0.167874734692243,0.6557606823915743
Texas,Cherokee County,16593,3744,20502,12849,0.8093356745683348,0.1826163301141352,0.6267193444541996
Texas,Childress County,1991,263,2272,1728,0.8763204225352113,0.11575704225352113,0.7605633802816901
Texas,Clay County,5288,584,5906,4704,0.8953606501862512,0.09888249238062986,0.7964781578056214
Texas,Cochran County,735,148,893,587,0.8230683090705487,0.16573348264277715,0.6573348264277716
Texas,Coke County,1623,179,1814,1444,0.8947078280044102,0.09867695700110252,0.7960308710033076
Texas,Coleman County,3712,428,4155,3284,0.89338146811071,0.10300842358604093,0.790373044524669
Texas,Collin County,279534,222115,515167,57419,0.5426085133558632,0.4311514518593,0.11145706149656326
Texas,Collingsworth County,1066,135,1201,931,0.88759367194005,0.11240632805995004,0.7751873438801
Texas,Colorado County,7824,2108,9994,5716,0.7828697218330999,0.21092655593356013,0.5719431658995398
Texas,Comal County,74756,27680,103465,47076,0.722524525201759,0.2675300826366404,0.4549944425651186
Texas,Comanche County,5679,834,6544,4845,0.8678178484107579,0.12744498777506114,0.7403728606356967
Texas,Concho County,1038,153,1198,885,0.8664440734557596,0.12771285475792987,0.7387312186978297
Texas,Cooke County,16975,3310,20432,13665,0.8308046202036022,0.16200078308535631,0.6688038371182459
Texas,Coryell County,16688,6959,23911,9729,0.6979214587428381,0.2910375977583539,0.40688386098448415
Texas,Cottle County,565,89,657,476,0.8599695585996956,0.1354642313546423,0.7245053272450532
Texas,Crane County,1195,186,1387,1009,0.8615717375630858,0.13410237923576063,0.7274693583273252
Texas,Crockett County,1087,323,1417,764,0.7671136203246295,0.22794636556104447,0.5391672547635851
Texas,Crosby County,1416,451,1880,965,0.7531914893617021,0.2398936170212766,0.5132978723404256
Texas,Culberson County,451,319,781,132,0.5774647887323944,0.4084507042253521,0.16901408450704225
Texas,Dallam County,1285,152,1447,1133,0.8880442294402211,0.1050449205252246,0.7829993089149965
Texas,Dallas County,322569,511118,848948,-188549,0.3799632015152872,0.6020604324410918,-0.22209723092580455
Texas,Dawson County,2810,667,3511,2143,0.8003417829678154,0.18997436627741385,0.6103674166904016
Texas,Deaf Smith County,3233,1019,4286,2214,0.7543163789080728,0.23775081661222583,0.5165655622958469
Texas,Delta County,2250,397,2658,1853,0.8465011286681715,0.1493604213694507,0.6971407072987208
Texas,Denton County,250521,191503,448729,59018,0.5582901929672475,0.4267676036093054,0.1315225893579421
Texas,DeWitt County,6515,1270,7824,5245,0.8326942740286298,0.16232106339468302,0.6703732106339468
Texas,Dickens County,844,146,993,698,0.8499496475327291,0.1470292044310171,0.702920443101712
Texas,Dimmit County,1653,1765,3427,-112,0.4823460752845054,0.5150277210388094,-0.03268164575430404
Texas,Donley County,1512,174,1712,1338,0.883177570093458,0.1016355140186916,0.7815420560747663
Texas,Duval County,2439,2003,4461,436,0.5467383994620041,0.4490024658148397,0.09773593364716436
Texas,Eastland County,7397,918,8363,6479,0.8844912112878154,0.1097692215712065,0.7747219897166089
Texas,Ector County,32429,9881,42615,22548,0.7609761820955063,0.23186671359849817,0.5291094684970081
Texas,Edwards County,869,133,1005,736,0.8646766169154229,0.13233830845771144,0.7323383084577114
Texas,Ellis County,64763,33850,99485,30913,0.6509825601849525,0.3402522993416093,0.3107302608433432
Texas,El Paso County,105124,143156,251371,-38032,0.4182025770673626,0.5695008572985746,-0.151298280231212
Texas,Erath County,15349,2871,18350,12478,0.8364577656675749,0.15645776566757494,0.6799999999999999
Texas,Falls County,4520,1713,6276,2807,0.7202039515615042,0.2729445506692161,0.4472594008922881
Texas,Fannin County,13648,2607,16385,11041,0.8329569728410131,0.15910894110466892,0.6738480317363442
Texas,Fayette County,10699,2515,13327,8184,0.8028063330081788,0.1887146394537405,0.6140916935544383
Texas,Fisher County,1487,330,1829,1157,0.8130125751776928,0.1804264625478403,0.6325861126298524
Texas,Floyd County,1715,358,2089,1357,0.8209669698420297,0.1713738630923887,0.649593106749641
Texas,Foard County,448,92,545,356,0.8220183486238533,0.1688073394495413,0.653211009174312
Texas,Fort Bend County,173592,179310,362259,-5718,0.479193063526372,0.4949773504592018,-0.01578428693282979
Texas,Franklin County,4473,813,5310,3660,0.8423728813559322,0.15310734463276837,0.6892655367231639
Texas,Freestone County,7500,1499,9045,6001,0.8291873963515755,0.16572692095080155,0.6634604754007739
Texas,Frio County,3060,1848,4933,1212,0.6203121832556254,0.3746199067504561,0.24569227650516937
Texas,Gaines County,5840,538,6416,5302,0.9102244389027432,0.08385286783042394,0.8263715710723193
Texas,Galveston County,100295,56732,158933,43563,0.6310520785488225,0.35695544663474543,0.27409663191407707
Texas,Garza County,1374,213,1599,1161,0.8592870544090057,0.13320825515947468,0.726078799249531
Texas,Gillespie County,13202,3160,16482,10042,0.8009950248756219,0.19172430530275453,0.6092707195728674
Texas,Glasscock County,623,38,663,585,0.9396681749622926,0.05731523378582202,0.8823529411764706
Texas,Goliad County,3178,778,3984,2400,0.7976907630522089,0.195281124497992,0.6024096385542169
Texas,Gonzales County,5981,1729,7755,4252,0.771244358478401,0.22295293359123147,0.5482914248871695
Texas,Gray County,6691,845,7580,5846,0.8827176781002638,0.11147757255936676,0.7712401055408971
Texas,Grayson County,50556,14800,65888,35756,0.7673020883924235,0.2246236036911122,0.5426784847013113
Texas,Gregg County,33026,13294,46699,19732,0.7072100044968843,0.28467419002548233,0.422535814471402
Texas,Grimes County,11197,2734,14043,8463,0.7973367514063946,0.1946877447838781,0.6026490066225165
Texas,Guadalupe County,54691,29573,85097,25118,0.642690106584251,0.34752106419732776,0.2951690423869232
Texas,Hale County,7283,1903,9278,5380,0.7849752101746066,0.2051088596680319,0.5798663505065746
Texas,Hall County,992,149,1149,843,0.8633594429939078,0.12967798085291557,0.7336814621409922
Texas,Hamilton County,3809,625,4464,3184,0.8532706093189965,0.1400089605734767,0.7132616487455198
Texas,Hansford County,1842,146,1999,1696,0.9214607303651826,0.07303651825912956,0.848424212106053
Texas,Hardeman County,1210,188,1405,1022,0.8612099644128114,0.13380782918149467,0.7274021352313167
Texas,Hardin County,24691,3347,28157,21344,0.8769044997691515,0.11886919771282452,0.758035302056327
Texas,Harris County,722695,808771,1556310,-86076,0.4643644261104793,0.5196721732816727,-0.05530774717119341
Texas,Harrison County,22658,7369,30226,15289,0.749619532852511,0.24379673129094157,0.5058228015615694
Texas,Hartley County,1843,163,2016,1680,0.914186507936508,0.08085317460317461,0.8333333333333333
Texas,Haskell County,1918,313,2246,1605,0.8539626001780944,0.13935886019590382,0.7146037399821906
Texas,Hays County,58438,65528,125688,-7090,0.4649449430335434,0.5213544650245051,-0.05640952199096172
Texas,Hemphill County,1412,190,1612,1222,0.8759305210918115,0.11786600496277916,0.7580645161290323
Texas,Henderson County,31379,6919,38528,24460,0.8144466362126246,0.17958367940199335,0.6348629568106312
Texas,Hidalgo County,110760,104517,217194,6243,0.5099588386419515,0.4812149506892456,0.02874388795270588
Texas,Hill County,13669,2919,16703,10750,0.8183559839549781,0.17475902532479196,0.6435969586301862
Texas,Hockley County,6616,1323,7987,5293,0.8283460623513209,0.1656441717791411,0.6627018905721798
Texas,Hood County,30174,6070,36538,24104,0.8258251683179156,0.16612841425365374,0.6596967540642619
Texas,Hopkins County,13754,2917,16773,10837,0.8200083467477494,0.17391045132057473,0.6460978954271747
Texas,Houston County,7247,2065,9362,5182,0.7740867336039308,0.2205725272377697,0.5535142063661611
Texas,Howard County,7817,1759,9640,6058,0.8108921161825726,0.18246887966804975,0.6284232365145228
Texas,Hudspeth County,759,275,1038,484,0.7312138728323699,0.2649325626204239,0.466281310211946
Texas,Hunt County,36137,10212,46703,25925,0.7737618568400317,0.21865833029998072,0.555103526540051
Texas,Hutchinson County,7273,913,8241,6360,0.8825385268778061,0.11078752578570562,0.7717510010921005
Texas,Irion County,761,105,868,656,0.8767281105990783,0.12096774193548387,0.7557603686635944
Texas,Jack County,3819,363,4201,3456,0.909069269221614,0.0864079980956915,0.8226612711259225
Texas,Jackson County,5386,907,6329,4479,0.8510033180597251,0.143308579554432,0.7076947385052931
Texas,Jasper County,13162,2615,15839,10547,0.8309868047225204,0.16509880674284994,0.6658879979796705
Texas,Jeff Davis County,699,450,1169,249,0.5979469632164243,0.3849443969204448,0.21300256629597947
Texas,Jefferson County,46596,38936,86272,7660,0.5401057121661721,0.45131676557863504,0.08878894658753705
Texas,Jim Hogg County,725,856,1585,-131,0.45741324921135645,0.5400630914826499,-0.0826498422712934
Texas,Jim Wells County,7636,5577,13268,2059,0.5755200482363582,0.4203346397347,0.15518540850165813
Texas,Johnson County,60752,19247,80691,41505,0.7528968534285112,0.23852722112751112,0.5143696323010001
Texas,Jones County,5988,907,6946,5081,0.8620788943276706,0.13057875035991937,0.7315001439677512
Texas,Karnes County,4001,1051,5075,2950,0.7883743842364532,0.2070935960591133,0.58128078817734
Texas,Kaufman County,44063,24726,69366,19337,0.6352247498774616,0.356457053888072,0.2787676959893896
Texas,Kendall County,22668,6355,29295,16313,0.773783922171019,0.21693121693121692,0.556852705239802
Texas,Kenedy County,115,41,158,74,0.7278481012658228,0.25949367088607594,0.4683544303797468
Texas,Kent County,390,50,445,340,0.8764044943820225,0.11235955056179776,0.7640449438202248
Texas,Kerr County,21615,6315,28156,15300,0.7676871714732206,0.22428612018752664,0.5434010512856939
Texas,Kimble County,2126,261,2402,1865,0.8850957535387177,0.10865945045795172,0.776436303080766
Texas,King County,129,6,135,123,0.9555555555555556,0.04444444444444444,0.9111111111111112
Texas,Kinney County,1063,346,1419,717,0.7491190979563073,0.2438336856941508,0.5052854122621564
Texas,Kleberg County,5612,4338,10010,1274,0.5606393606393606,0.4333666333666334,0.1272727272727272
Texas,Knox County,1156,214,1376,942,0.8401162790697675,0.1555232558139535,0.684593023255814
Texas,Lamar County,17044,4079,21236,12965,0.8025993595780749,0.19207948766245997,0.610519871915615
Texas,Lamb County,3398,729,4151,2669,0.8185979282100698,0.17562033245001205,0.6429775957600578
Texas,Lampasas County,8961,2232,11296,6729,0.7932896600566572,0.19759206798866857,0.5956975920679887
Texas,La Salle County,1417,933,2360,484,0.6004237288135593,0.3953389830508474,0.20508474576271185
Texas,Lavaca County,9215,1235,10486,7980,0.8787907686439062,0.11777608239557504,0.7610146862483311
Texas,Lee County,6724,1640,8413,5084,0.7992392725543801,0.1949364079400927,0.6043028646142874
Texas,Leon County,7982,1033,9060,6949,0.8810154525386313,0.11401766004415012,0.7669977924944812
Texas,Liberty County,25241,5952,31316,19289,0.8060097074977647,0.1900625878145357,0.615947119683229
Texas,Limestone County,7081,1921,9069,5160,0.7807917080163194,0.2118204873745727,0.5689712206417467
Texas,Lipscomb County,1125,123,1259,1002,0.8935663224781573,0.0976965845909452,0.795869737887212
Texas,Live Oak County,4307,761,5092,3546,0.8458366064414768,0.14945011783189316,0.6963864886095836
Texas,Llano County,10902,2613,13622,8289,0.800323006900602,0.191822052562032,0.60850095433857
Texas,Loving County,86,10,97,76,0.8865979381443299,0.10309278350515463,0.7835051546391752
Texas,Lubbock County,86547,37148,124972,49399,0.6925311269724418,0.2972505841308453,0.39528054284159647
Texas,Lynn County,2175,371,2567,1804,0.8472925594078691,0.14452668484612388,0.7027658745617452
Texas,McCulloch County,3033,455,3513,2578,0.8633646456020495,0.1295189296897239,0.7338457159123256
Texas,McLennan County,64606,33863,99490,30743,0.6493717961604182,0.34036586591617246,0.3090059302442457
Texas,McMullen County,448,37,487,411,0.919917864476386,0.07597535934291581,0.8439425051334702
Texas,Madison County,4498,964,5489,3534,0.8194570960102022,0.1756239752231736,0.6438331207870286
Texas,Marion County,3577,1101,4714,2476,0.7588035638523547,0.23355960967331357,0.5252439541790411
Texas,Martin County,1825,247,2083,1578,0.8761401824291887,0.1185789726356217,0.757561209793567
Texas,Mason County,2076,434,2526,1642,0.8218527315914489,0.17181314330958036,0.6500395882818686
Texas,Matagorda County,9957,3231,13308,6726,0.7481965734896303,0.2427862939585212,0.5054102795311091
Texas,Maverick County,9285,6373,15743,2912,0.5897859366067458,0.4048148383408499,0.18497109826589592
Texas,Medina County,17464,6950,24598,10514,0.7099764208472233,0.28254329620294333,0.42743312464428
Texas,Menard County,861,170,1039,691,0.8286814244465832,0.16361886429258904,0.6650625601539941
Texas,Midland County,46944,11351,58800,35593,0.7983673469387755,0.19304421768707483,0.6053231292517007
Texas,Milam County,8691,2331,11093,6360,0.7834670512936086,0.21013251600108176,0.5733345352925269
Texas,Mills County,2418,310,2741,2108,0.8821597956950018,0.1130974097044874,0.7690623859905144
Texas,Mitchell County,2144,352,2513,1792,0.8531635495423796,0.1400716275368086,0.713091922005571
Texas,Montague County,9825,1208,11097,8617,0.8853744255204109,0.1088582499774714,0.7765161755429395
Texas,Montgomery County,221964,82277,307134,139687,0.722694328859716,0.2678863297453229,0.454807999114393
Texas,Moore County,4458,860,5359,3598,0.8318716178391491,0.16047770106363127,0.6713939167755179
Texas,Morris County,4092,1312,5433,2780,0.7531750414135836,0.24148720780415975,0.5116878336094238
Texas,Motley County,612,35,650,577,0.9415384615384615,0.05384615384615385,0.8876923076923077
Texas,Nacogdoches County,17575,7690,25470,9885,0.69002748331370245,0.30192383195916767,0.3881036513545348
Texas,Navarro County,14983,4708,19829,10275,0.7556104695143476,0.23743002672852892,0.5181804427858188
Texas,Newton County,4781,952,5749,3829,0.8316228909375544,0.16559401635066967,0.6660288745868848
Texas,Nolan County,4048,1020,5114,3028,0.79155260070395,0.1994524833789597,0.5921001173249902
Texas,Nueces County,67201,53248,121614,13953,0.5525761836630652,0.4378443271333892,0.11473185652967594
Texas,Ochiltree County,2723,269,3008,2454,0.905252659574468,0.08942819148936171,0.8158244680851063
Texas,Oldham County,895,74,974,821,0.9188911704312116,0.07597535934291581,0.8429158110882957
Texas,Orange County,30191,5945,36328,24246,0.8310669456066946,0.16364787491741908,0.6674190706892755
